품목명,수집일,외부 일사량,내부온도,내부습도,내부CO2,지습
딸기,2021/03/12 17:00,55,16,82,,28
딸기,2021/03/12 18:00,9,14,87,,28
딸기,2021/03/12 19:00,0,13,90,,28
딸기,2021/03/12 20:00,0,12,90,,28
딸기,2021/03/12 21:00,0,12,91,,28
딸기,2021/03/12 22:00,0,10,91,,28
딸기,2021/03/12 23:00,0,9,91,,28
딸기,2021/03/13 0:00,0,10,91,,28
딸기,2021/03/13 1:00,0,10,90,,27
딸기,2021/03/13 2:00,0,10,90,,28
딸기,2021/03/13 3:00,0,10,89,,28
딸기,2021/03/13 4:00,0,9,89,,27
딸기,2021/03/13 5:00,0,9,89,,27
딸기,2021/03/13 6:00,1,10,89,,27
딸기,2021/03/13 7:00,74,11,88,,27
딸기,2021/03/13 8:00,213,16,81,,27
딸기,2021/03/13 9:00,365,23,65,,28
딸기,2021/03/13 10:00,528,26,46,,29
딸기,2021/03/13 11:00,607,27,37,,29
딸기,2021/03/13 12:00,630,26,35,,29
딸기,2021/03/13 13:00,568,24,35,,29
딸기,2021/03/13 14:00,569,23,36,,30
딸기,2021/03/13 15:00,391,24,41,,29
딸기,2021/03/13 16:00,268,24,49,,30
딸기,2021/03/13 17:00,112,20,71,,30
딸기,2021/03/13 18:00,15,14,75,,29
딸기,2021/03/13 19:00,0,12,88,,29
딸기,2021/03/13 20:00,0,11,89,,29
딸기,2021/03/13 21:00,0,11,90,,29
딸기,2021/03/13 22:00,0,10,90,,28
딸기,2021/03/13 23:00,0,10,90,,29
딸기,2021/03/14 0:00,0,10,91,,29
딸기,2021/03/14 1:00,0,10,91,,28
딸기,2021/03/14 2:00,0,9,91,,28
딸기,2021/03/14 3:00,0,10,90,,28
딸기,2021/03/14 4:00,0,10,90,,28
딸기,2021/03/14 5:00,0,10,89,,28
딸기,2021/03/14 6:00,1,10,90,,28
딸기,2021/03/14 7:00,53,11,89,,28
딸기,2021/03/14 8:00,185,14,82,,28
딸기,2021/03/14 9:00,346,22,70,,29
딸기,2021/03/14 10:00,506,24,53,,29
딸기,2021/03/14 11:00,619,27,42,,29
딸기,2021/03/14 12:00,643,26,37,,30
딸기,2021/03/14 13:00,555,24,39,,30
딸기,2021/03/14 14:00,381,22,48,,30
딸기,2021/03/14 15:00,515,24,39,,30
딸기,2021/03/14 16:00,335,25,45,,33
딸기,2021/03/14 17:00,136,22,65,,32
딸기,2021/03/14 18:00,11,14,73,,32
딸기,2021/03/14 19:00,0,11,87,,31
딸기,2021/03/14 20:00,0,11,89,,31
딸기,2021/03/14 21:00,0,11,90,,31
딸기,2021/03/14 22:00,0,10,90,,31
딸기,2021/03/14 23:00,0,10,90,,30
딸기,2021/03/15 0:00,0,9,90,,30
딸기,2021/03/15 1:00,0,9,91,,30
딸기,2021/03/15 2:00,0,9,91,,30
딸기,2021/03/15 3:00,0,10,90,,30
딸기,2021/03/15 4:00,0,10,90,,30
딸기,2021/03/15 5:00,0,9,90,,29
딸기,2021/03/15 6:00,2,9,89,,29
딸기,2021/03/15 7:00,45,11,89,,29
딸기,2021/03/15 8:00,228,15,82,,29
딸기,2021/03/15 9:00,320,21,71,,30
딸기,2021/03/15 10:00,0,25,50,,30
딸기,2021/03/15 11:00,0,27,36,,30
딸기,2021/03/15 12:00,0,28,33,,31
딸기,2021/03/15 13:00,0,28,31,,31
딸기,2021/03/15 14:00,0,28,30,,32
딸기,2021/03/15 15:00,72,26,34,,32
딸기,2021/03/15 16:00,201,24,46,,31
딸기,2021/03/15 17:00,75,20,71,,31
딸기,2021/03/15 18:00,6,16,71,,31
딸기,2021/03/15 19:00,0,14,72,,31
딸기,2021/03/15 20:00,0,14,75,,31
딸기,2021/03/15 21:00,0,13,77,,30
딸기,2021/03/15 22:00,0,13,77,,30
딸기,2021/03/15 23:00,0,13,87,,30
딸기,2021/03/16 0:00,0,14,91,,30
딸기,2021/03/16 1:00,0,14,92,,30
딸기,2021/03/16 2:00,0,13,92,,30
딸기,2021/03/16 3:00,0,13,92,,29
딸기,2021/03/16 4:00,0,12,92,,29
딸기,2021/03/16 5:00,0,12,92,,29
딸기,2021/03/16 6:00,2,11,92,,29
딸기,2021/03/16 7:00,67,12,89,,29
딸기,2021/03/16 8:00,224,16,71,,29
딸기,2021/03/16 9:00,409,20,48,,30
딸기,2021/03/16 10:00,175,22,35,,30
딸기,2021/03/16 11:00,0,21,28,,30
딸기,2021/03/16 12:00,0,22,27,,31
딸기,2021/03/16 13:00,0,25,27,,31
딸기,2021/03/16 14:00,0,21,29,,31
딸기,2021/03/16 15:00,0,21,33,,31
딸기,2021/03/16 16:00,100,23,41,,31
딸기,2021/03/16 17:00,151,21,63,,31
딸기,2021/03/16 18:00,17,13,66,,31
딸기,2021/03/16 19:00,0,10,85,,31
딸기,2021/03/16 20:00,0,9,88,,30
딸기,2021/03/16 21:00,0,9,89,,30
딸기,2021/03/16 22:00,0,9,89,,29
딸기,2021/03/16 23:00,0,9,90,,29
딸기,2021/03/17 0:00,0,8,90,,29
딸기,2021/03/17 1:00,0,9,89,,29
딸기,2021/03/17 2:00,0,9,89,,29
딸기,2021/03/17 3:00,0,9,88,,29
딸기,2021/03/17 4:00,0,9,88,,28
딸기,2021/03/17 5:00,0,8,89,,28
딸기,2021/03/17 6:00,2,8,89,,28
딸기,2021/03/17 7:00,71,9,88,,28
딸기,2021/03/17 8:00,224,15,76,,28
딸기,2021/03/17 9:00,400,23,59,,29
딸기,2021/03/17 10:00,311,26,41,,29
딸기,2021/03/17 11:00,0,26,31,,30
딸기,2021/03/17 12:00,0,26,28,,31
딸기,2021/03/17 13:00,0,25,27,,31
딸기,2021/03/17 14:00,0,25,27,,32
딸기,2021/03/17 15:00,0,26,26,,32
딸기,2021/03/17 16:00,118,26,30,,31
딸기,2021/03/17 17:00,140,23,50,,31
딸기,2021/03/17 18:00,18,16,74,,31
딸기,2021/03/17 19:00,0,12,89,,30
딸기,2021/03/17 20:00,0,12,93,,30
딸기,2021/03/17 21:00,0,12,93,,30
딸기,2021/03/17 22:00,0,11,93,,30
딸기,2021/03/17 23:00,0,11,93,,29
딸기,2021/03/18 0:00,0,10,92,,29
딸기,2021/03/18 1:00,0,10,92,,30
딸기,2021/03/18 2:00,0,10,92,,29
딸기,2021/03/18 3:00,0,10,92,,29
딸기,2021/03/18 4:00,0,10,92,,29
딸기,2021/03/18 5:00,0,9,92,,29
딸기,2021/03/18 6:00,3,9,92,,29
딸기,2021/03/18 7:00,69,10,92,,29
딸기,2021/03/18 8:00,211,13,91,,29
딸기,2021/03/18 9:00,381,19,88,,29
딸기,2021/03/18 10:00,544,24,83,,29
딸기,2021/03/18 11:00,656,24,66,,29
딸기,2021/03/18 12:00,713,25,52,,29
딸기,2021/03/18 13:00,697,26,45,,30
딸기,2021/03/18 14:00,536,25,41,,30
딸기,2021/03/18 15:00,0,23,43,,30
딸기,2021/03/18 16:00,271,22,41,,30
딸기,2021/03/18 17:00,117,20,56,,30
딸기,2021/03/18 18:00,16,16,77,,30
딸기,2021/03/18 19:00,0,14,81,,30
딸기,2021/03/18 20:00,0,13,84,,30
딸기,2021/03/18 21:00,0,13,87,,30
딸기,2021/03/18 22:00,0,13,89,,29
딸기,2021/03/18 23:00,0,13,90,,29
딸기,2021/03/19 0:00,0,13,90,,29
딸기,2021/03/19 1:00,0,13,91,,29
딸기,2021/03/19 2:00,0,13,91,,29
딸기,2021/03/19 3:00,0,13,91,,29
딸기,2021/03/19 4:00,0,13,91,,29
딸기,2021/03/19 5:00,0,13,91,,29
딸기,2021/03/19 6:00,2,13,92,,29
딸기,2021/03/19 7:00,62,13,91,,29
딸기,2021/03/19 8:00,197,15,91,,29
딸기,2021/03/19 9:00,365,20,87,,29
딸기,2021/03/19 10:00,535,25,73,,29
딸기,2021/03/19 11:00,648,26,48,,29
딸기,2021/03/19 12:00,687,25,40,,29
딸기,2021/03/19 13:00,679,26,38,,29
딸기,2021/03/19 14:00,520,26,39,,30
딸기,2021/03/19 15:00,431,24,40,,30
딸기,2021/03/19 16:00,310,23,42,,30
딸기,2021/03/19 17:00,134,22,58,,30
딸기,2021/03/19 18:00,14,18,79,,30
딸기,2021/03/19 19:00,0,16,85,,30
딸기,2021/03/19 20:00,0,16,87,,30
딸기,2021/03/19 21:00,0,15,87,,29
딸기,2021/03/19 22:00,0,15,89,,29
딸기,2021/03/19 23:00,0,14,89,,29
딸기,2021/03/20 0:00,0,14,89,,29
딸기,2021/03/20 1:00,0,13,89,,29
딸기,2021/03/20 2:00,0,13,90,,29
딸기,2021/03/20 3:00,0,13,91,,28
딸기,2021/03/20 4:00,0,13,91,,28
딸기,2021/03/20 5:00,0,13,91,,28
딸기,2021/03/20 6:00,2,13,91,,28
딸기,2021/03/20 7:00,12,13,91,,28
딸기,2021/03/20 8:00,134,14,91,,29
딸기,2021/03/20 9:00,18,14,90,,29
딸기,2021/03/20 10:00,65,14,90,,28
딸기,2021/03/20 11:00,99,15,88,,28
딸기,2021/03/20 12:00,124,16,84,,29
딸기,2021/03/20 13:00,92,16,85,,28
딸기,2021/03/20 14:00,76,15,86,,28
딸기,2021/03/20 15:00,104,15,85,,28
딸기,2021/03/20 16:00,60,14,86,,28
딸기,2021/03/20 17:00,64,15,90,,28
딸기,2021/03/20 18:00,5,13,92,,28
딸기,2021/03/20 19:00,0,12,92,,28
딸기,2021/03/20 20:00,0,11,93,,28
딸기,2021/03/20 21:00,0,11,94,,28
딸기,2021/03/20 22:00,0,11,94,,28
딸기,2021/03/20 23:00,0,11,94,,28
딸기,2021/03/21 0:00,0,10,94,,28
딸기,2021/03/21 1:00,0,10,94,,28
딸기,2021/03/21 2:00,0,10,94,,27
딸기,2021/03/21 3:00,0,10,94,,27
딸기,2021/03/21 4:00,0,10,94,,27
딸기,2021/03/21 5:00,0,10,94,,27
딸기,2021/03/21 6:00,2,9,94,,27
딸기,2021/03/21 7:00,17,10,93,,27
딸기,2021/03/21 8:00,35,11,92,,27
딸기,2021/03/21 9:00,129,12,91,,27
딸기,2021/03/21 10:00,188,15,86,,28
딸기,2021/03/21 11:00,334,20,77,,28
딸기,2021/03/21 12:00,636,23,59,,28
딸기,2021/03/21 13:00,570,21,44,,29
딸기,2021/03/21 14:00,601,22,38,,30
딸기,2021/03/21 15:00,460,20,37,,30
딸기,2021/03/21 16:00,358,22,46,,29
딸기,2021/03/21 17:00,102,16,68,,29
딸기,2021/03/21 18:00,11,12,83,,29
딸기,2021/03/21 19:00,0,11,89,,28
딸기,2021/03/21 20:00,0,10,90,,28
딸기,2021/03/21 21:00,0,10,91,,28
딸기,2021/03/21 22:00,0,8,90,,28
딸기,2021/03/21 23:00,0,8,90,,28
딸기,2021/03/22 0:00,0,7,90,,27
딸기,2021/03/22 1:00,0,7,90,,27
딸기,2021/03/22 2:00,0,8,90,,27
딸기,2021/03/22 3:00,0,8,89,,27
딸기,2021/03/22 4:00,0,8,89,,27
딸기,2021/03/22 5:00,0,8,89,,27
딸기,2021/03/22 6:00,5,8,89,,27
딸기,2021/03/22 7:00,82,9,89,,27
딸기,2021/03/22 8:00,249,16,78,,27
딸기,2021/03/22 9:00,441,22,53,,28
딸기,2021/03/22 10:00,599,21,37,,28
딸기,2021/03/22 11:00,701,24,32,,29
딸기,2021/03/22 12:00,799,26,25,,29
딸기,2021/03/22 13:00,788,24,24,,29
딸기,2021/03/22 14:00,704,24,25,,30
딸기,2021/03/22 15:00,353,21,27,,30
딸기,2021/03/22 16:00,24,22,33,,30
딸기,2021/03/22 17:00,141,21,57,,29
딸기,2021/03/22 18:00,17,15,70,,29
딸기,2021/03/22 19:00,0,11,86,,29
딸기,2021/03/22 20:00,0,10,88,,28
딸기,2021/03/22 21:00,0,9,89,,28
딸기,2021/03/22 22:00,0,9,90,,28
딸기,2021/03/22 23:00,0,8,90,,27
딸기,2021/03/23 0:00,0,9,89,,27
딸기,2021/03/23 1:00,0,9,88,,27
딸기,2021/03/23 2:00,0,9,88,,27
딸기,2021/03/23 3:00,0,8,88,,27
딸기,2021/03/23 4:00,0,8,88,,27
딸기,2021/03/23 5:00,0,8,88,,26
딸기,2021/03/23 6:00,6,8,89,,26
딸기,2021/03/23 7:00,84,9,88,,26
딸기,2021/03/23 8:00,236,16,76,,27
딸기,2021/03/23 9:00,415,24,61,,28
딸기,2021/03/23 10:00,573,24,42,,31
딸기,2021/03/23 11:00,457,28,33,,32
딸기,2021/03/23 12:00,0,29,28,,32
딸기,2021/03/23 13:00,0,27,24,,32
딸기,2021/03/23 14:00,0,26,24,,33
딸기,2021/03/23 15:00,0,26,28,,33
딸기,2021/03/23 16:00,100,25,31,,32
딸기,2021/03/23 17:00,137,23,45,,32
딸기,2021/03/23 18:00,22,17,70,,31
딸기,2021/03/23 19:00,0,13,84,,31
딸기,2021/03/23 20:00,0,11,88,,31
딸기,2021/03/23 21:00,0,10,89,,30
딸기,2021/03/23 22:00,0,9,89,,30
딸기,2021/03/23 23:00,0,9,90,,29
딸기,2021/03/24 0:00,0,9,90,,29
딸기,2021/03/24 1:00,0,9,90,,29
딸기,2021/03/24 2:00,0,10,89,,29
딸기,2021/03/24 3:00,0,9,88,,29
딸기,2021/03/24 4:00,0,9,88,,29
딸기,2021/03/24 5:00,0,8,90,,29
딸기,2021/03/24 6:00,10,7,90,,28
딸기,2021/03/24 7:00,100,10,88,,29
딸기,2021/03/24 8:00,223,16,80,,29
딸기,2021/03/24 9:00,349,22,72,,29
딸기,2021/03/24 10:00,468,23,52,,30
딸기,2021/03/24 11:00,447,24,47,,30
딸기,2021/03/24 12:00,0,27,32,,33
딸기,2021/03/24 13:00,0,28,25,,33
딸기,2021/03/24 14:00,0,26,25,,33
딸기,2021/03/24 15:00,0,25,28,,33
딸기,2021/03/24 16:00,392,26,29,,33
딸기,2021/03/24 17:00,137,24,38,,32
딸기,2021/03/24 18:00,17,19,64,,32
딸기,2021/03/24 19:00,0,13,84,,31
딸기,2021/03/24 20:00,0,11,88,,31
딸기,2021/03/24 21:00,0,11,89,,31
딸기,2021/03/24 22:00,0,11,90,,30
딸기,2021/03/24 23:00,0,10,90,,30
딸기,2021/03/25 0:00,0,10,90,,30
딸기,2021/03/25 1:00,0,10,91,,30
딸기,2021/03/25 2:00,0,10,91,,30
딸기,2021/03/25 3:00,0,9,91,,29
딸기,2021/03/25 4:00,0,9,91,,29
딸기,2021/03/25 5:00,0,9,92,,29
딸기,2021/03/25 6:00,6,9,92,,29
딸기,2021/03/25 7:00,82,12,89,,29
딸기,2021/03/25 8:00,247,19,75,,30
딸기,2021/03/25 9:00,430,25,55,,30
딸기,2021/03/25 10:00,582,26,42,,31
딸기,2021/03/25 11:00,693,27,35,,31
딸기,2021/03/25 12:00,62,29,30,,31
딸기,2021/03/25 13:00,0,27,31,,32
딸기,2021/03/25 14:00,0,25,30,,33
딸기,2021/03/25 15:00,0,25,31,,33
딸기,2021/03/25 16:00,331,24,35,,32
딸기,2021/03/25 17:00,136,23,46,,32
딸기,2021/03/25 18:00,23,18,71,,32
딸기,2021/03/25 19:00,0,13,85,,31
딸기,2021/03/25 20:00,0,12,88,,31
딸기,2021/03/25 21:00,0,11,89,,30
딸기,2021/03/25 22:00,0,12,91,,30
딸기,2021/03/25 23:00,0,12,91,,30
딸기,2021/03/26 0:00,0,12,91,,30
딸기,2021/03/26 1:00,0,12,91,,30
딸기,2021/03/26 2:00,0,12,92,,29
딸기,2021/03/26 3:00,0,11,92,,29
딸기,2021/03/26 4:00,0,11,92,,29
딸기,2021/03/26 5:00,0,11,92,,29
딸기,2021/03/26 6:00,4,11,92,,29
딸기,2021/03/26 7:00,37,12,91,,29
딸기,2021/03/26 8:00,124,14,87,,29
딸기,2021/03/26 9:00,252,18,80,,29
딸기,2021/03/26 10:00,583,26,60,,30
딸기,2021/03/26 11:00,613,27,41,,30
딸기,2021/03/26 12:00,549,27,36,,30
딸기,2021/03/26 13:00,618,28,31,,31
딸기,2021/03/26 14:00,571,28,28,,31
딸기,2021/03/26 15:00,418,26,29,,31
딸기,2021/03/26 16:00,317,26,28,,31
딸기,2021/03/26 17:00,124,24,38,,31
딸기,2021/03/26 18:00,27,20,65,,31
딸기,2021/03/26 19:00,0,15,84,,31
딸기,2021/03/26 20:00,0,14,88,,30
딸기,2021/03/26 21:00,0,13,90,,30
딸기,2021/03/26 22:00,0,12,90,,29
딸기,2021/03/26 23:00,0,12,90,,29
딸기,2021/03/27 0:00,0,11,90,,29
딸기,2021/03/27 1:00,0,10,91,,29
딸기,2021/03/27 2:00,0,10,91,,29
딸기,2021/03/27 3:00,0,10,91,,29
딸기,2021/03/27 4:00,0,9,91,,28
딸기,2021/03/27 5:00,0,10,92,,28
딸기,2021/03/27 6:00,5,10,92,,28
딸기,2021/03/27 7:00,65,10,85,,28
딸기,2021/03/27 8:00,182,12,75,,28
딸기,2021/03/27 9:00,298,18,58,,29
딸기,2021/03/27 10:00,186,18,44,,29
딸기,2021/03/27 11:00,178,18,44,,29
딸기,2021/03/27 12:00,160,17,49,,29
딸기,2021/03/27 13:00,168,17,64,,29
딸기,2021/03/27 14:00,87,15,73,,29
딸기,2021/03/27 15:00,113,14,76,,28
딸기,2021/03/27 16:00,39,14,82,,29
딸기,2021/03/27 17:00,20,13,85,,28
딸기,2021/03/27 18:00,3,13,86,,28
딸기,2021/03/27 19:00,0,13,87,,28
딸기,2021/03/27 20:00,0,13,88,,28
딸기,2021/03/27 21:00,0,14,88,,28
딸기,2021/03/27 22:00,0,14,87,,28
딸기,2021/03/27 23:00,0,14,88,,28
딸기,2021/03/28 0:00,0,14,88,,28
딸기,2021/03/28 1:00,0,14,89,,28
딸기,2021/03/28 2:00,0,14,90,,28
딸기,2021/03/28 3:00,0,13,89,,28
딸기,2021/03/28 4:00,0,11,87,,28
딸기,2021/03/28 5:00,0,10,86,,28
딸기,2021/03/28 6:00,0,10,86,,27
딸기,2021/03/28 7:00,11,10,85,,28
딸기,2021/03/28 8:00,25,10,84,,28
딸기,2021/03/28 9:00,40,10,85,,28
딸기,2021/03/28 10:00,47,10,85,,27
딸기,2021/03/28 11:00,66,10,84,,27
딸기,2021/03/28 12:00,108,11,81,,27
딸기,2021/03/28 13:00,134,11,78,,27
딸기,2021/03/28 14:00,135,12,78,,27
딸기,2021/03/28 15:00,137,12,77,,27
딸기,2021/03/28 16:00,202,13,73,,27
딸기,2021/03/28 17:00,114,14,71,,28
딸기,2021/03/28 18:00,27,12,77,,27
딸기,2021/03/28 19:00,0,10,86,,28
딸기,2021/03/28 20:00,0,11,84,,27
딸기,2021/03/28 21:00,0,11,82,,27
딸기,2021/03/28 22:00,0,11,81,,27
딸기,2021/03/28 23:00,0,11,82,,27
딸기,2021/03/29 0:00,0,11,84,,27
딸기,2021/03/29 1:00,0,11,84,,27
딸기,2021/03/29 2:00,0,10,82,,27
딸기,2021/03/29 3:00,0,10,83,,27
딸기,2021/03/29 4:00,0,9,81,,27
딸기,2021/03/29 5:00,0,9,81,,27
딸기,2021/03/29 6:00,7,9,83,,27
딸기,2021/03/29 7:00,68,10,81,,27
딸기,2021/03/29 8:00,197,13,71,,27
딸기,2021/03/29 9:00,429,20,52,,27
딸기,2021/03/29 10:00,565,24,40,,28
딸기,2021/03/29 11:00,681,22,38,,29
딸기,2021/03/29 12:00,678,22,36,,29
딸기,2021/03/29 13:00,0,23,31,,30
딸기,2021/03/29 14:00,0,22,26,,30
딸기,2021/03/29 15:00,36,22,27,,30
딸기,2021/03/29 16:00,296,19,29,,30
딸기,2021/03/29 17:00,114,15,35,,29
딸기,2021/03/29 18:00,23,13,42,,28
딸기,2021/03/29 19:00,0,11,52,,28
딸기,2021/03/29 20:00,0,9,71,,28
딸기,2021/03/29 21:00,0,8,80,,27
딸기,2021/03/29 22:00,0,8,82,,27
딸기,2021/03/29 23:00,0,8,83,,27
딸기,2021/03/30 0:00,0,7,85,,27
딸기,2021/03/30 1:00,0,6,86,,27
딸기,2021/03/30 2:00,0,6,87,,26
딸기,2021/03/30 3:00,0,5,87,,26
딸기,2021/03/30 4:00,0,4,88,,26
딸기,2021/03/30 5:00,0,3,88,,26
딸기,2021/03/30 6:00,11,3,87,,26
딸기,2021/03/30 7:00,113,7,80,,25
딸기,2021/03/30 8:00,281,15,59,,26
딸기,2021/03/30 9:00,477,23,41,,27
딸기,2021/03/30 10:00,621,27,28,,31
딸기,2021/03/30 11:00,745,22,29,,31
딸기,2021/03/30 12:00,816,24,26,,31
딸기,2021/03/30 13:00,69,26,23,,32
딸기,2021/03/30 14:00,0,24,21,,32
딸기,2021/03/30 15:00,0,24,25,,32
딸기,2021/03/30 16:00,32,23,28,,32
딸기,2021/03/30 17:00,108,20,29,,31
딸기,2021/03/30 18:00,24,16,35,,31
딸기,2021/03/30 19:00,0,11,46,,30
딸기,2021/03/30 20:00,0,9,49,,29
딸기,2021/03/30 21:00,0,7,65,,29
딸기,2021/03/30 22:00,0,6,74,,29
딸기,2021/03/30 23:00,0,5,81,,28
딸기,2021/03/31 0:00,0,4,82,,28
딸기,2021/03/31 1:00,0,4,82,,28
딸기,2021/03/31 2:00,0,3,81,,28
딸기,2021/03/31 3:00,0,3,82,,27
딸기,2021/03/31 4:00,0,3,84,,27
딸기,2021/03/31 5:00,0,2,85,,27
딸기,2021/03/31 6:00,18,2,84,,27
딸기,2021/03/31 7:00,124,7,75,,27
딸기,2021/03/31 8:00,283,15,53,,27
딸기,2021/03/31 9:00,489,24,33,,28
딸기,2021/03/31 10:00,627,25,28,,29
딸기,2021/03/31 11:00,739,28,25,,30
딸기,2021/03/31 12:00,793,29,23,,30
딸기,2021/03/31 13:00,198,29,22,,31
딸기,2021/03/31 14:00,0,28,20,,32
딸기,2021/03/31 15:00,0,27,19,,32
딸기,2021/03/31 16:00,103,26,19,,31
딸기,2021/03/31 17:00,131,24,26,,31
딸기,2021/03/31 18:00,24,19,41,,31
딸기,2021/03/31 19:00,0,14,57,,30
딸기,2021/03/31 20:00,0,12,66,,29
딸기,2021/03/31 21:00,0,11,78,,29
딸기,2021/03/31 22:00,0,10,82,,29
딸기,2021/03/31 23:00,0,8,84,,29
딸기,2021/04/01 0:00,0,8,85,,28
딸기,2021/04/01 1:00,0,7,85,,28
딸기,2021/04/01 2:00,0,7,85,,28
딸기,2021/04/01 3:00,0,6,85,,28
딸기,2021/04/01 4:00,0,7,85,,28
딸기,2021/04/01 5:00,0,9,76,,27
딸기,2021/04/01 6:00,22,9,69,,27
딸기,2021/04/01 7:00,133,14,56,,27
딸기,2021/04/01 8:00,292,20,33,,28
딸기,2021/04/01 9:00,445,24,25,,29
딸기,2021/04/01 10:00,578,26,21,,29
딸기,2021/04/01 11:00,568,26,22,,30
딸기,2021/04/01 12:00,619,26,21,,30
딸기,2021/04/01 13:00,720,28,21,,30
딸기,2021/04/01 14:00,616,27,22,,31
딸기,2021/04/01 15:00,382,25,23,,31
딸기,2021/04/01 16:00,242,24,24,,30
딸기,2021/04/01 17:00,133,23,23,,30
딸기,2021/04/01 18:00,20,18,28,,30
딸기,2021/04/01 19:00,0,16,31,,29
딸기,2021/04/01 20:00,0,16,31,,29
딸기,2021/04/01 21:00,0,15,33,,28
딸기,2021/04/01 22:00,0,13,43,,28
딸기,2021/04/01 23:00,0,13,39,,28
딸기,2021/04/02 0:00,0,14,36,,28
딸기,2021/04/02 1:00,0,14,35,,28
딸기,2021/04/02 2:00,0,13,38,,28
딸기,2021/04/02 3:00,0,13,40,,28
딸기,2021/04/02 4:00,0,12,47,,28
딸기,2021/04/02 5:00,0,13,41,,28
딸기,2021/04/02 6:00,14,12,44,,27
딸기,2021/04/02 7:00,119,15,42,,28
딸기,2021/04/02 8:00,251,18,36,,28
딸기,2021/04/02 9:00,336,21,32,,28
딸기,2021/04/02 10:00,617,27,28,,29
딸기,2021/04/02 11:00,647,29,26,,29
딸기,2021/04/02 12:00,573,29,27,,30
딸기,2021/04/02 13:00,563,28,28,,30
딸기,2021/04/02 14:00,332,26,33,,30
딸기,2021/04/02 15:00,218,24,40,,30
딸기,2021/04/02 16:00,227,24,39,,30
딸기,2021/04/02 17:00,112,23,39,,30
딸기,2021/04/02 18:00,21,21,44,,30
딸기,2021/04/02 19:00,0,19,56,,29
딸기,2021/04/02 20:00,0,18,61,,29
딸기,2021/04/02 21:00,0,18,56,,29
딸기,2021/04/02 22:00,0,18,59,,29
딸기,2021/04/02 23:00,0,17,61,,28
딸기,2021/04/03 0:00,0,17,64,,28
딸기,2021/04/03 1:00,0,17,63,,28
딸기,2021/04/03 2:00,0,17,61,,28
딸기,2021/04/03 3:00,0,17,61,,28
딸기,2021/04/03 4:00,0,17,61,,28
딸기,2021/04/03 5:00,0,17,63,,28
딸기,2021/04/03 6:00,3,16,67,,28
딸기,2021/04/03 7:00,49,18,65,,28
딸기,2021/04/03 8:00,57,18,64,,28
딸기,2021/04/03 9:00,91,18,70,,28
딸기,2021/04/03 10:00,105,18,71,,28
딸기,2021/04/03 11:00,141,19,76,,28
딸기,2021/04/03 12:00,91,19,77,,28
딸기,2021/04/03 13:00,78,18,77,,28
딸기,2021/04/03 14:00,67,17,83,,28
딸기,2021/04/03 15:00,81,19,81,,28
딸기,2021/04/03 16:00,32,17,85,,28
딸기,2021/04/03 17:00,19,17,87,,28
딸기,2021/04/03 18:00,3,16,89,,28
딸기,2021/04/03 19:00,0,15,90,,28
딸기,2021/04/03 20:00,0,15,91,,28
딸기,2021/04/03 21:00,0,15,91,,27
딸기,2021/04/03 22:00,0,14,90,,27
딸기,2021/04/03 23:00,0,13,90,,27
딸기,2021/04/04 0:00,0,12,90,,27
딸기,2021/04/04 1:00,0,11,90,,27
딸기,2021/04/04 2:00,0,11,88,,27
딸기,2021/04/04 3:00,0,11,86,,27
딸기,2021/04/04 4:00,0,11,89,,27
딸기,2021/04/04 5:00,0,10,89,,27
딸기,2021/04/04 6:00,1,10,86,,27
딸기,2021/04/04 7:00,31,10,84,,27
딸기,2021/04/04 8:00,92,11,80,,27
딸기,2021/04/04 9:00,167,13,74,,27
딸기,2021/04/04 10:00,272,15,66,,27
딸기,2021/04/04 11:00,464,20,52,,27
딸기,2021/04/04 12:00,371,18,53,,28
딸기,2021/04/04 13:00,500,21,47,,28
딸기,2021/04/04 14:00,124,26,38,,28
딸기,2021/04/04 15:00,404,24,41,,28
딸기,2021/04/04 16:00,166,19,50,,28
딸기,2021/04/04 17:00,35,16,58,,28
딸기,2021/04/04 18:00,6,14,65,,28
딸기,2021/04/04 19:00,0,13,73,,28
딸기,2021/04/04 20:00,0,13,78,,27
딸기,2021/04/04 21:00,0,11,80,,27
딸기,2021/04/04 22:00,0,10,84,,27
딸기,2021/04/04 23:00,0,8,86,,27
딸기,2021/04/05 0:00,0,7,86,,27
딸기,2021/04/05 1:00,0,7,86,,27
딸기,2021/04/05 2:00,0,6,84,,26
딸기,2021/04/05 3:00,0,6,82,,26
딸기,2021/04/05 4:00,0,5,85,,26
딸기,2021/04/05 5:00,0,4,86,,26
딸기,2021/04/05 6:00,14,4,86,,25
딸기,2021/04/05 7:00,140,9,75,,25
딸기,2021/04/05 8:00,325,17,51,,27
딸기,2021/04/05 9:00,520,22,35,,27
딸기,2021/04/05 10:00,207,25,28,,28
딸기,2021/04/05 11:00,0,26,22,,28
딸기,2021/04/05 12:00,0,24,23,,29
딸기,2021/04/05 13:00,0,24,24,,29
딸기,2021/04/05 14:00,0,26,24,,30
딸기,2021/04/05 15:00,0,24,24,,30
딸기,2021/04/05 16:00,51,24,26,,29
딸기,2021/04/05 17:00,90,21,28,,29
딸기,2021/04/05 18:00,29,16,44,,29
딸기,2021/04/05 19:00,0,11,69,,28
딸기,2021/04/05 20:00,0,9,74,,27
딸기,2021/04/05 21:00,0,8,78,,27
